device_id,customer_id,device_type,os,registration_date
DEV_004983,CUST_04273,POS Terminal,MacOS,2021-08-23
DEV_004984,CUST_01614,Desktop,Windows,2021-04-09
DEV_004985,CUST_03292,Mobile,MacOS,2020-10-15
DEV_004986,CUST_00588,Desktop,Windows,2022-12-04
DEV_004987,CUST_00603,Desktop,MacOS,2022-08-17
DEV_004988,CUST_03517,POS Terminal,MacOS,2022-04-26
DEV_004989,CUST_01257,Desktop,Windows,2021-03-12
DEV_004990,CUST_02162,Mobile,Android,2022-04-24
DEV_004991,CUST_04680,Desktop,N/A,2021-12-06
DEV_004992,CUST_03036,Desktop,N/A,2020-09-26
DEV_004993,CUST_02418,POS Terminal,Windows,2021-06-10
DEV_004994,CUST_03023,POS Terminal,Windows,2021-07-25
DEV_004995,CUST_02120,Mobile,Linux,2022-08-25
DEV_004996,CUST_04956,Mobile,iOS,2020-08-24
DEV_004997,CUST_02401,Desktop,iOS,2022-04-26
DEV_004998,CUST_00810,POS Terminal,Android,2020-06-29
DEV_004999,CUST_02789,ATM,Android,2022-11-20
DEV_005000,CUST_00638,ATM,Android,2020-10-16
DEV_005001,CUST_00153,Mobile,iOS,2022-08-29
DEV_005002,CUST_02434,Desktop,Android,2021-02-18
DEV_005003,CUST_02739,Mobile,N/A,2021-09-28
DEV_005004,CUST_00139,Mobile,Android,2020-06-18
DEV_005005,CUST_00726,Mobile,Windows,2021-03-12
DEV_005006,CUST_03543,Mobile,N/A,2020-05-24
DEV_005007,CUST_02366,Mobile,N/A,2020-03-13
DEV_005008,CUST_00019,Mobile,Windows,2021-06-12
DEV_005009,CUST_01437,Mobile,iOS,2021-11-11
DEV_005010,CUST_01962,Mobile,Windows,2020-04-02
DEV_005011,CUST_02455,POS Terminal,Android,2020-11-10
DEV_005012,CUST_01852,Mobile,Windows,2021-12-21
DEV_005013,CUST_00863,POS Terminal,N/A,2022-04-05
DEV_005014,CUST_00101,Mobile,Linux,2021-03-30
DEV_005015,CUST_00593,POS Terminal,Windows,2021-01-10
DEV_005016,CUST_03925,Mobile,iOS,2020-05-20
DEV_005017,CUST_04462,Mobile,Android,2022-08-17
DEV_005018,CUST_02510,Desktop,N/A,2021-08-30
DEV_005019,CUST_01956,POS Terminal,N/A,2021-03-12
DEV_005020,CUST_01655,Mobile,Android,2022-01-07
DEV_005021,CUST_04428,Mobile,iOS,2022-06-15
DEV_005022,CUST_04781,POS Terminal,Windows,2021-06-08
DEV_005023,CUST_01689,Mobile,Android,2022-12-09
DEV_005024,CUST_00911,Mobile,Android,2021-05-10
DEV_005025,CUST_04642,POS Terminal,Linux,2021-11-21
DEV_005026,CUST_01182,POS Terminal,iOS,2020-11-06
DEV_005027,CUST_02957,Mobile,N/A,2022-05-11
DEV_005028,CUST_00605,ATM,N/A,2022-12-21
DEV_005029,CUST_02371,Desktop,Windows,2020-05-03
DEV_005030,CUST_02011,Mobile,Windows,2022-04-10
DEV_005031,CUST_04136,POS Terminal,Android,2021-07-13
DEV_005032,CUST_00203,Desktop,MacOS,2022-06-10
DEV_005033,CUST_00243,Desktop,Linux,2020-03-20
DEV_005034,CUST_01530,ATM,Linux,2022-05-29
DEV_005035,CUST_03741,Mobile,Linux,2022-07-06
DEV_005036,CUST_02722,Desktop,N/A,2021-01-31
DEV_005037,CUST_00660,Desktop,Android,2021-03-24
DEV_005038,CUST_00713,Mobile,iOS,2021-05-29
DEV_005039,CUST_03896,Desktop,iOS,2021-09-05
DEV_005040,CUST_01175,Desktop,Linux,2022-10-27
DEV_005041,CUST_00247,POS Terminal,N/A,2021-02-03
DEV_005042,CUST_00731,POS Terminal,MacOS,2021-09-13
DEV_005043,CUST_03928,Desktop,N/A,2020-12-28
DEV_005044,CUST_03944,Mobile,MacOS,2021-10-13
DEV_005045,CUST_01561,Desktop,Windows,2021-04-11
DEV_005046,CUST_00985,Mobile,MacOS,2022-02-22
DEV_005047,CUST_00496,Mobile,Linux,2021-09-02
DEV_005048,CUST_02663,Desktop,Windows,2022-04-11
DEV_005049,CUST_02127,Desktop,Linux,2020-10-09
DEV_005050,CUST_02576,Desktop,N/A,2020-04-07
DEV_005051,CUST_01083,ATM,N/A,2021-11-08
DEV_005052,CUST_02754,Mobile,iOS,2021-11-15
DEV_005053,CUST_04995,Mobile,Linux,2020-04-18
DEV_005054,CUST_02959,Desktop,Windows,2022-07-01
DEV_005055,CUST_00544,Desktop,Linux,2022-06-28
DEV_005056,CUST_03064,Mobile,Android,2021-07-20
DEV_005057,CUST_01903,Mobile,N/A,2020-04-12
DEV_005058,CUST_04315,Mobile,Windows,2022-03-16
DEV_005059,CUST_03172,POS Terminal,MacOS,2022-01-07
DEV_005060,CUST_02151,POS Terminal,iOS,2022-07-08
DEV_005061,CUST_00884,Mobile,MacOS,2021-11-18
DEV_005062,CUST_02678,Mobile,Linux,2021-12-22
DEV_005063,CUST_02803,Mobile,MacOS,2020-06-12
DEV_005064,CUST_03976,Mobile,Windows,2022-01-15
DEV_005065,CUST_00007,Mobile,Android,2022-03-24
DEV_005066,CUST_02436,Mobile,MacOS,2020-11-22
DEV_005067,CUST_01546,Desktop,Linux,2021-02-25
DEV_005068,CUST_04924,Mobile,MacOS,2021-01-09
DEV_005069,CUST_02090,Desktop,MacOS,2020-01-20
DEV_005070,CUST_04192,Mobile,Windows,2020-03-10
DEV_005071,CUST_02294,POS Terminal,Linux,2021-11-13
DEV_005072,CUST_04210,ATM,Linux,2021-10-26
DEV_005073,CUST_02592,Mobile,Android,2020-08-07
DEV_005074,CUST_04426,Mobile,Windows,2020-03-28
DEV_005075,CUST_03575,Mobile,N/A,2022-10-07
DEV_005076,CUST_04041,Mobile,Windows,2021-09-25
DEV_005077,CUST_03225,Mobile,iOS,2020-02-26
DEV_005078,CUST_01241,Desktop,Android,2020-07-27
DEV_005079,CUST_03830,Desktop,Android,2021-04-23
DEV_005080,CUST_03494,Mobile,Linux,2020-07-23
DEV_005081,CUST_03591,POS Terminal,Linux,2020-06-19
DEV_005082,CUST_00717,Mobile,Android,2020-07-24
DEV_005083,CUST_00264,Mobile,Windows,2022-08-05
DEV_005084,CUST_00318,Desktop,iOS,2022-11-05
DEV_005085,CUST_02208,Mobile,Linux,2022-03-05
DEV_005086,CUST_02525,Desktop,iOS,2020-07-13
DEV_005087,CUST_00641,ATM,Android,2020-02-09
DEV_005088,CUST_00859,POS Terminal,Windows,2020-10-18
DEV_005089,CUST_04244,Mobile,iOS,2021-11-03
DEV_005090,CUST_01471,Desktop,N/A,2021-08-27
DEV_005091,CUST_00975,Mobile,MacOS,2022-06-30
DEV_005092,CUST_01286,ATM,Android,2022-03-07
DEV_005093,CUST_00052,ATM,Windows,2020-04-20
DEV_005094,CUST_04354,Mobile,Android,2020-12-28
DEV_005095,CUST_01020,POS Terminal,Android,2020-12-10
DEV_005096,CUST_03623,Mobile,iOS,2020-02-18
DEV_005097,CUST_04344,Mobile,iOS,2022-04-11
DEV_005098,CUST_01913,Mobile,MacOS,2022-01-29
DEV_005099,CUST_00288,Mobile,Linux,2021-04-23
DEV_005100,CUST_04640,POS Terminal,MacOS,2021-10-07
DEV_005101,CUST_04739,Mobile,N/A,2021-07-02
DEV_005102,CUST_03902,POS Terminal,Windows,2020-06-19
DEV_005103,CUST_04109,ATM,Windows,2020-12-28
DEV_005104,CUST_04934,POS Terminal,Android,2020-01-02
DEV_005105,CUST_02581,Mobile,iOS,2020-06-18
DEV_005106,CUST_03517,POS Terminal,Android,2020-10-03
DEV_005107,CUST_01550,Desktop,Linux,2021-01-08
DEV_005108,CUST_04935,POS Terminal,Android,2022-06-15
DEV_005109,CUST_02667,Mobile,N/A,2021-10-04
DEV_005110,CUST_02454,Desktop,Windows,2022-01-01
DEV_005111,CUST_01568,POS Terminal,N/A,2020-05-01
DEV_005112,CUST_03753,POS Terminal,Windows,2020-01-22
DEV_005113,CUST_00288,ATM,N/A,2020-11-19
DEV_005114,CUST_02474,Mobile,MacOS,2022-05-05
DEV_005115,CUST_00436,Mobile,N/A,2020-04-13
DEV_005116,CUST_00990,Desktop,Android,2020-06-10
DEV_005117,CUST_03560,Mobile,iOS,2021-10-16
DEV_005118,CUST_02406,Mobile,Linux,2020-08-15
DEV_005119,CUST_00255,Mobile,Linux,2021-11-21
DEV_005120,CUST_02010,POS Terminal,N/A,2021-03-15
DEV_005121,CUST_01835,POS Terminal,iOS,2021-01-09
DEV_005122,CUST_04262,Mobile,Linux,2021-12-11
DEV_005123,CUST_00465,Mobile,N/A,2021-06-15
DEV_005124,CUST_04352,Mobile,N/A,2022-06-20
DEV_005125,CUST_00423,Desktop,iOS,2021-11-26
DEV_005126,CUST_04294,POS Terminal,iOS,2020-03-06
DEV_005127,CUST_04653,Mobile,MacOS,2022-06-16
DEV_005128,CUST_01896,Desktop,N/A,2021-08-01
DEV_005129,CUST_01289,Mobile,Android,2020-03-30
DEV_005130,CUST_01349,ATM,Windows,2022-10-05
DEV_005131,CUST_00555,POS Terminal,Windows,2020-07-23
DEV_005132,CUST_00007,POS Terminal,N/A,2022-06-26
DEV_005133,CUST_01766,Mobile,Android,2021-01-26
DEV_005134,CUST_02092,Desktop,Linux,2020-09-21
DEV_005135,CUST_03244,Mobile,iOS,2022-08-07
DEV_005136,CUST_03174,Desktop,Windows,2020-04-11
DEV_005137,CUST_04831,Mobile,MacOS,2021-12-25
DEV_005138,CUST_01658,POS Terminal,Linux,2022-01-19
DEV_005139,CUST_00812,Desktop,MacOS,2020-02-27
DEV_005140,CUST_01229,Desktop,Windows,2021-04-17
DEV_005141,CUST_01963,POS Terminal,Android,2020-05-14
DEV_005142,CUST_00491,Desktop,Android,2020-04-08
DEV_005143,CUST_00318,Mobile,MacOS,2020-01-20
DEV_005144,CUST_04314,Desktop,N/A,2022-03-15
DEV_005145,CUST_02549,ATM,Linux,2021-08-12
DEV_005146,CUST_01841,Desktop,Windows,2021-03-18
DEV_005147,CUST_01217,Desktop,iOS,2021-09-14
DEV_005148,CUST_00333,POS Terminal,Android,2020-01-25
DEV_005149,CUST_01177,Desktop,MacOS,2021-02-20
DEV_005150,CUST_02601,ATM,Windows,2020-08-30
DEV_005151,CUST_03095,Mobile,Linux,2020-01-07
DEV_005152,CUST_02264,Desktop,N/A,2021-07-22
DEV_005153,CUST_01067,Mobile,iOS,2021-12-14
DEV_005154,CUST_03433,Desktop,iOS,2020-09-15
DEV_005155,CUST_02791,Mobile,N/A,2020-03-05
DEV_005156,CUST_02462,Mobile,Android,2021-03-15
DEV_005157,CUST_03490,Mobile,iOS,2022-05-27
DEV_005158,CUST_02670,Mobile,Windows,2020-04-03
DEV_005159,CUST_01674,Mobile,Android,2022-11-03
DEV_005160,CUST_02364,POS Terminal,Android,2021-08-05
DEV_005161,CUST_03969,Mobile,Android,2020-05-11
DEV_005162,CUST_03724,Mobile,N/A,2020-05-27
DEV_005163,CUST_03502,Mobile,Windows,2021-09-06
DEV_005164,CUST_02815,Mobile,MacOS,2020-07-11
DEV_005165,CUST_00349,POS Terminal,iOS,2021-03-29
DEV_005166,CUST_02123,POS Terminal,iOS,2021-11-20
DEV_005167,CUST_04134,POS Terminal,MacOS,2020-12-22
DEV_005168,CUST_03518,Mobile,Android,2022-01-05
DEV_005169,CUST_00212,Mobile,Linux,2021-12-09
DEV_005170,CUST_03530,Mobile,Windows,2021-05-13
DEV_005171,CUST_04881,Desktop,Android,2022-02-04
DEV_005172,CUST_03637,POS Terminal,Android,2021-11-28
DEV_005173,CUST_04101,POS Terminal,Android,2020-10-27
DEV_005174,CUST_01267,Mobile,iOS,2020-04-03
DEV_005175,CUST_00148,Mobile,N/A,2022-01-10
DEV_005176,CUST_01710,Mobile,N/A,2022-03-05
DEV_005177,CUST_03023,POS Terminal,N/A,2020-05-24
DEV_005178,CUST_03991,Mobile,iOS,2020-03-09
DEV_005179,CUST_03465,Desktop,N/A,2020-05-01
DEV_005180,CUST_03837,POS Terminal,Linux,2022-04-14
DEV_005181,CUST_03322,POS Terminal,Windows,2022-09-24
DEV_005182,CUST_04524,Mobile,Android,2020-01-27
DEV_005183,CUST_00369,Mobile,N/A,2020-02-09
DEV_005184,CUST_03981,POS Terminal,iOS,2022-03-25
DEV_005185,CUST_04744,Desktop,MacOS,2022-05-27
DEV_005186,CUST_01471,POS Terminal,iOS,2020-04-30
DEV_005187,CUST_03094,Mobile,Android,2020-05-30
DEV_005188,CUST_02598,POS Terminal,Android,2022-03-03
DEV_005189,CUST_04635,POS Terminal,iOS,2022-06-18
DEV_005190,CUST_03354,POS Terminal,MacOS,2022-09-04
DEV_005191,CUST_01303,Mobile,MacOS,2021-06-22
DEV_005192,CUST_03325,Mobile,Android,2020-03-31
DEV_005193,CUST_01895,Mobile,iOS,2021-05-09
DEV_005194,CUST_04063,POS Terminal,Windows,2022-09-07
DEV_005195,CUST_02525,Mobile,Windows,2022-10-22
DEV_005196,CUST_01089,Mobile,Android,2021-06-30
DEV_005197,CUST_01327,Mobile,MacOS,2020-09-13
DEV_005198,CUST_04270,POS Terminal,Windows,2021-03-22
DEV_005199,CUST_01284,POS Terminal,iOS,2021-01-31
DEV_005200,CUST_03357,POS Terminal,Linux,2021-08-14
DEV_005201,CUST_01103,Desktop,Linux,2021-09-20
DEV_005202,CUST_01068,ATM,MacOS,2022-02-06
DEV_005203,CUST_00745,Mobile,N/A,2021-04-05
DEV_005204,CUST_03075,POS Terminal,Linux,2020-02-12
DEV_005205,CUST_02491,Mobile,iOS,2020-01-06
DEV_005206,CUST_02127,Desktop,N/A,2022-03-15
DEV_005207,CUST_03765,Mobile,Android,2022-10-02
DEV_005208,CUST_02863,Mobile,Android,2022-07-27
DEV_005209,CUST_03079,Mobile,iOS,2022-02-11
DEV_005210,CUST_00883,Mobile,Android,2020-11-17
DEV_005211,CUST_02561,Desktop,iOS,2021-11-15
DEV_005212,CUST_04792,Mobile,iOS,2021-11-02
DEV_005213,CUST_03835,Mobile,Linux,2020-01-17
DEV_005214,CUST_02775,POS Terminal,N/A,2021-03-22
DEV_005215,CUST_00077,POS Terminal,Linux,2020-11-25
DEV_005216,CUST_03115,ATM,MacOS,2021-12-13
DEV_005217,CUST_03229,Desktop,Linux,2020-01-23
DEV_005218,CUST_01013,POS Terminal,Android,2020-05-29
DEV_005219,CUST_04286,POS Terminal,N/A,2022-10-07
DEV_005220,CUST_00875,Desktop,Linux,2021-03-11
DEV_005221,CUST_04358,Mobile,iOS,2022-02-16
DEV_005222,CUST_03557,Mobile,Linux,2021-10-03
DEV_005223,CUST_02326,Mobile,Android,2021-06-06
DEV_005224,CUST_01726,POS Terminal,MacOS,2020-09-23
DEV_005225,CUST_03989,Desktop,N/A,2022-03-12
DEV_005226,CUST_02355,Desktop,Windows,2021-01-11
DEV_005227,CUST_03968,Mobile,N/A,2021-08-08
DEV_005228,CUST_02655,Mobile,iOS,2020-08-04
DEV_005229,CUST_03228,POS Terminal,Android,2022-07-29
DEV_005230,CUST_04396,Desktop,Android,2021-06-05
DEV_005231,CUST_02395,Mobile,Windows,2021-01-11
DEV_005232,CUST_04522,Mobile,MacOS,2020-05-05
DEV_005233,CUST_00042,Desktop,iOS,2021-01-17
DEV_005234,CUST_04734,ATM,MacOS,2020-11-02
DEV_005235,CUST_01849,POS Terminal,Windows,2021-03-24
DEV_005236,CUST_02125,Mobile,iOS,2021-03-29
DEV_005237,CUST_04192,Desktop,Linux,2021-09-22
DEV_005238,CUST_02867,Mobile,MacOS,2021-11-08
DEV_005239,CUST_04833,Desktop,Linux,2020-07-14
DEV_005240,CUST_01647,Desktop,iOS,2020-05-22
DEV_005241,CUST_00205,Mobile,Windows,2020-02-01
DEV_005242,CUST_03335,POS Terminal,Linux,2020-03-06
DEV_005243,CUST_03660,Desktop,Linux,2020-03-22
DEV_005244,CUST_00655,ATM,Android,2022-05-13
DEV_005245,CUST_02363,Mobile,iOS,2020-04-05
DEV_005246,CUST_01393,Mobile,N/A,2021-12-30
DEV_005247,CUST_03669,Desktop,Windows,2021-05-15
DEV_005248,CUST_04840,Desktop,Android,2020-01-12
DEV_005249,CUST_00285,Desktop,MacOS,2022-04-27
DEV_005250,CUST_01341,ATM,Windows,2022-11-11
DEV_005251,CUST_00512,Mobile,Android,2021-06-02
DEV_005252,CUST_03056,Mobile,MacOS,2021-05-12
DEV_005253,CUST_04125,POS Terminal,Windows,2020-01-29
DEV_005254,CUST_03812,Desktop,Android,2020-11-06
DEV_005255,CUST_03366,Mobile,Windows,2020-08-26
DEV_005256,CUST_03079,POS Terminal,Linux,2020-06-30
DEV_005257,CUST_04638,Desktop,Android,2022-02-25
DEV_005258,CUST_02263,Mobile,Linux,2022-03-15
DEV_005259,CUST_04723,Mobile,Android,2022-06-28
DEV_005260,CUST_04024,Mobile,Linux,2021-03-26
DEV_005261,CUST_00215,Mobile,iOS,2020-10-05
DEV_005262,CUST_03242,POS Terminal,Linux,2020-01-14
DEV_005263,CUST_02269,Mobile,iOS,2021-07-30
DEV_005264,CUST_03332,Mobile,N/A,2021-11-16
DEV_005265,CUST_02309,Desktop,Windows,2022-07-23
DEV_005266,CUST_01838,POS Terminal,MacOS,2021-11-15
DEV_005267,CUST_00566,POS Terminal,MacOS,2022-07-12
DEV_005268,CUST_03692,Mobile,MacOS,2021-10-24
DEV_005269,CUST_03899,POS Terminal,iOS,2021-01-16
DEV_005270,CUST_00801,Desktop,MacOS,2020-06-28
DEV_005271,CUST_01279,Mobile,MacOS,2020-12-16
DEV_005272,CUST_01302,POS Terminal,Linux,2022-05-17
DEV_005273,CUST_03631,Mobile,N/A,2021-09-30
DEV_005274,CUST_04742,POS Terminal,MacOS,2020-12-09
DEV_005275,CUST_03505,Desktop,iOS,2022-03-20
DEV_005276,CUST_00992,POS Terminal,Linux,2020-04-05
DEV_005277,CUST_04725,Mobile,iOS,2021-04-17
DEV_005278,CUST_02526,POS Terminal,Android,2021-05-07
DEV_005279,CUST_02430,Desktop,MacOS,2022-05-08
DEV_005280,CUST_04915,Desktop,iOS,2021-01-01
DEV_005281,CUST_02601,Mobile,iOS,2020-01-18
DEV_005282,CUST_03161,ATM,Linux,2020-10-16
DEV_005283,CUST_02140,Mobile,Android,2022-07-26
DEV_005284,CUST_00377,Desktop,Android,2022-01-27
DEV_005285,CUST_01105,POS Terminal,MacOS,2021-12-25
DEV_005286,CUST_02148,Mobile,N/A,2022-12-02
DEV_005287,CUST_01614,Mobile,Windows,2021-01-17
DEV_005288,CUST_02848,POS Terminal,Windows,2020-06-08
DEV_005289,CUST_03468,Mobile,Linux,2021-06-07
DEV_005290,CUST_00023,POS Terminal,MacOS,2022-08-04
DEV_005291,CUST_02704,Desktop,Linux,2022-08-06
DEV_005292,CUST_04012,Desktop,N/A,2020-02-20
DEV_005293,CUST_04866,Mobile,MacOS,2020-09-15
DEV_005294,CUST_03349,POS Terminal,Android,2020-01-03
DEV_005295,CUST_03770,POS Terminal,Windows,2022-06-30
DEV_005296,CUST_00919,Desktop,iOS,2020-08-22
DEV_005297,CUST_01980,Mobile,Windows,2020-07-05
DEV_005298,CUST_00377,Mobile,MacOS,2021-12-06
DEV_005299,CUST_01251,POS Terminal,N/A,2020-11-27
DEV_005300,CUST_01197,Desktop,Windows,2021-04-07
DEV_005301,CUST_01671,Mobile,iOS,2020-01-13
DEV_005302,CUST_03141,POS Terminal,Android,2021-01-05
DEV_005303,CUST_03353,POS Terminal,Android,2021-01-22
DEV_005304,CUST_02911,Mobile,MacOS,2022-06-02
DEV_005305,CUST_04966,POS Terminal,Windows,2020-12-10
DEV_005306,CUST_01357,POS Terminal,MacOS,2020-07-21
DEV_005307,CUST_01767,ATM,Windows,2020-12-16
DEV_005308,CUST_01366,Mobile,Linux,2020-05-18
DEV_005309,CUST_02365,Mobile,MacOS,2021-12-23
DEV_005310,CUST_03977,ATM,Windows,2022-12-10
DEV_005311,CUST_03842,Mobile,Linux,2020-09-11
DEV_005312,CUST_03245,Desktop,MacOS,2022-12-05
DEV_005313,CUST_00544,Desktop,Android,2022-09-28
DEV_005314,CUST_03272,Desktop,N/A,2020-01-09
DEV_005315,CUST_03664,Mobile,Linux,2022-01-19
DEV_005316,CUST_00776,POS Terminal,MacOS,2020-07-12
DEV_005317,CUST_01621,Mobile,iOS,2022-06-07
DEV_005318,CUST_04313,Desktop,N/A,2020-08-05
DEV_005319,CUST_00532,Desktop,Android,2020-08-17
DEV_005320,CUST_04545,Mobile,N/A,2022-10-27
DEV_005321,CUST_00889,Mobile,N/A,2022-06-13
DEV_005322,CUST_01914,ATM,Linux,2021-03-09
DEV_005323,CUST_04057,Desktop,Windows,2022-01-30
DEV_005324,CUST_00393,Desktop,iOS,2021-11-11
DEV_005325,CUST_01622,POS Terminal,Windows,2020-06-16
DEV_005326,CUST_03458,Mobile,N/A,2021-10-02
DEV_005327,CUST_02364,POS Terminal,iOS,2022-08-07
DEV_005328,CUST_01349,Mobile,MacOS,2022-08-21
DEV_005329,CUST_02861,POS Terminal,MacOS,2020-12-08
DEV_005330,CUST_00318,Mobile,Windows,2020-07-11
DEV_005331,CUST_04475,POS Terminal,N/A,2022-02-20
DEV_005332,CUST_00705,Desktop,Windows,2022-11-24
DEV_005333,CUST_03772,Mobile,Windows,2020-04-01
DEV_005334,CUST_01042,Mobile,Linux,2020-04-13
DEV_005335,CUST_02875,Mobile,N/A,2021-11-26
DEV_005336,CUST_04245,POS Terminal,Android,2021-04-29
DEV_005337,CUST_04654,Mobile,Windows,2022-09-07
DEV_005338,CUST_02510,Desktop,MacOS,2022-12-31
DEV_005339,CUST_04007,Mobile,N/A,2021-03-18
DEV_005340,CUST_03811,ATM,N/A,2020-05-17
DEV_005341,CUST_03025,Desktop,N/A,2022-02-07
DEV_005342,CUST_04791,Mobile,MacOS,2020-11-12
DEV_005343,CUST_04643,Desktop,Windows,2022-11-07
DEV_005344,CUST_02128,ATM,N/A,2022-09-09
DEV_005345,CUST_04614,Desktop,N/A,2020-12-19
DEV_005346,CUST_02750,Desktop,Windows,2022-11-08
DEV_005347,CUST_00244,Mobile,MacOS,2021-07-19
DEV_005348,CUST_00009,Mobile,Linux,2021-11-10
DEV_005349,CUST_03655,Mobile,N/A,2021-09-28
DEV_005350,CUST_02694,Desktop,iOS,2020-04-19
DEV_005351,CUST_01324,POS Terminal,MacOS,2020-07-15
DEV_005352,CUST_02297,POS Terminal,iOS,2022-11-18
DEV_005353,CUST_02371,POS Terminal,Windows,2020-10-09
DEV_005354,CUST_02604,Mobile,Android,2020-12-10
DEV_005355,CUST_03534,POS Terminal,Windows,2022-09-03
DEV_005356,CUST_00393,Desktop,Windows,2020-11-28
DEV_005357,CUST_01252,Desktop,Windows,2020-01-03
DEV_005358,CUST_02967,Desktop,N/A,2020-04-20
DEV_005359,CUST_04665,Mobile,MacOS,2020-12-29
DEV_005360,CUST_04340,Mobile,MacOS,2021-03-13
DEV_005361,CUST_03129,Desktop,Android,2021-08-26
DEV_005362,CUST_01167,Mobile,iOS,2020-09-18
DEV_005363,CUST_02567,Desktop,iOS,2021-04-13
DEV_005364,CUST_03008,Mobile,iOS,2020-10-04
DEV_005365,CUST_00193,POS Terminal,Windows,2020-11-14
DEV_005366,CUST_00327,POS Terminal,Android,2020-05-01
DEV_005367,CUST_04121,ATM,Windows,2021-05-31
DEV_005368,CUST_04198,POS Terminal,Android,2020-06-30
DEV_005369,CUST_00663,ATM,Linux,2021-07-22
DEV_005370,CUST_04313,POS Terminal,MacOS,2021-07-24
DEV_005371,CUST_04838,ATM,N/A,2022-09-24
DEV_005372,CUST_04026,Desktop,N/A,2021-07-24
DEV_005373,CUST_04363,POS Terminal,N/A,2021-03-08
DEV_005374,CUST_04258,Mobile,Windows,2020-09-26
DEV_005375,CUST_04774,Desktop,Linux,2022-12-10
DEV_005376,CUST_00886,POS Terminal,iOS,2020-08-12
DEV_005377,CUST_03954,Desktop,N/A,2020-05-15
DEV_005378,CUST_02295,Mobile,Linux,2022-05-13
DEV_005379,CUST_03468,Desktop,N/A,2022-01-07
DEV_005380,CUST_01033,POS Terminal,MacOS,2021-02-05
DEV_005381,CUST_01472,POS Terminal,N/A,2020-01-21
DEV_005382,CUST_02645,Desktop,MacOS,2020-09-16
DEV_005383,CUST_04072,Mobile,N/A,2020-01-27
DEV_005384,CUST_01149,POS Terminal,N/A,2020-09-18
DEV_005385,CUST_00041,POS Terminal,MacOS,2020-03-14
DEV_005386,CUST_03757,Mobile,N/A,2021-03-01
DEV_005387,CUST_03757,POS Terminal,Linux,2020-04-13
DEV_005388,CUST_03411,Mobile,iOS,2021-07-21
DEV_005389,CUST_02967,Mobile,Windows,2020-11-01
DEV_005390,CUST_03797,POS Terminal,N/A,2021-03-24
DEV_005391,CUST_03281,POS Terminal,iOS,2020-09-25
DEV_005392,CUST_03448,Mobile,Android,2020-09-24
DEV_005393,CUST_00085,Mobile,Android,2022-06-17
DEV_005394,CUST_04303,Mobile,Windows,2022-10-16
DEV_005395,CUST_03419,POS Terminal,N/A,2022-01-05
DEV_005396,CUST_04257,POS Terminal,N/A,2020-09-17
DEV_005397,CUST_04546,Desktop,MacOS,2020-07-30
DEV_005398,CUST_02164,Mobile,Windows,2021-05-14
DEV_005399,CUST_04458,Mobile,Linux,2022-02-02
DEV_005400,CUST_02960,POS Terminal,N/A,2021-02-01
DEV_005401,CUST_02231,Mobile,MacOS,2020-03-25
DEV_005402,CUST_02724,Desktop,Windows,2020-09-24
DEV_005403,CUST_02640,POS Terminal,Windows,2022-10-27
DEV_005404,CUST_01031,Mobile,Linux,2020-07-10
DEV_005405,CUST_00931,Mobile,Linux,2022-05-05
DEV_005406,CUST_04859,Mobile,iOS,2021-11-18
DEV_005407,CUST_02660,Desktop,Android,2020-04-06
DEV_005408,CUST_01822,POS Terminal,Windows,2022-04-13
DEV_005409,CUST_03810,Desktop,iOS,2021-06-03
DEV_005410,CUST_01594,Mobile,MacOS,2022-03-21
DEV_005411,CUST_01121,Mobile,MacOS,2021-02-07
DEV_005412,CUST_01682,Mobile,Android,2020-01-06
DEV_005413,CUST_01925,Mobile,MacOS,2020-04-27
DEV_005414,CUST_02441,Desktop,Android,2021-12-06
DEV_005415,CUST_04564,ATM,MacOS,2021-04-17
DEV_005416,CUST_03443,POS Terminal,MacOS,2022-06-20
DEV_005417,CUST_01208,POS Terminal,Windows,2022-07-24
DEV_005418,CUST_01167,POS Terminal,Linux,2022-07-30
DEV_005419,CUST_00062,POS Terminal,Windows,2021-12-29
DEV_005420,CUST_00163,POS Terminal,iOS,2022-03-25
DEV_005421,CUST_04648,Desktop,Linux,2020-07-15
DEV_005422,CUST_01084,Mobile,Windows,2021-04-04
DEV_005423,CUST_00239,Mobile,Linux,2020-09-27
DEV_005424,CUST_02616,Desktop,Linux,2020-05-25
DEV_005425,CUST_02794,POS Terminal,Linux,2020-02-16
DEV_005426,CUST_03787,Desktop,MacOS,2020-11-27
DEV_005427,CUST_02041,Mobile,Linux,2020-07-02
DEV_005428,CUST_03113,Desktop,MacOS,2022-05-01
DEV_005429,CUST_00438,Desktop,N/A,2020-05-31
DEV_005430,CUST_00529,POS Terminal,Linux,2022-08-19
DEV_005431,CUST_00105,Mobile,MacOS,2021-09-03
DEV_005432,CUST_04478,POS Terminal,Linux,2022-02-13
DEV_005433,CUST_01239,Desktop,iOS,2020-03-24
DEV_005434,CUST_03977,ATM,Windows,2020-11-21
DEV_005435,CUST_02265,Desktop,N/A,2022-12-23
DEV_005436,CUST_00151,POS Terminal,Linux,2021-03-22
DEV_005437,CUST_01794,Mobile,iOS,2020-09-01
DEV_005438,CUST_00631,Mobile,Windows,2020-02-29
DEV_005439,CUST_04518,Mobile,Android,2021-06-23
DEV_005440,CUST_04742,Desktop,N/A,2021-05-22
DEV_005441,CUST_01968,Mobile,N/A,2021-07-19
